date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:47:04	346/346	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Mar%202014%2014:47:04%20GMT	http://tattek.com/minoral/images/collection.png	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/images/collection.png	(from http://tattek.com/minoral/css/TableTools.css)
15:47:04	352/352	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Mar%202014%2014:47:04%20GMT	http://tattek.com/minoral/images/collection_hover.png	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/images/collection_hover.png	(from http://tattek.com/minoral/css/TableTools.css)
15:47:05	12024/12024	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2014%20Feb%202014%2010:58:21%20GMT	http://tattek.com/minoral/js/plugins/flot/jquery.flot.pie.min.js	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/js/plugins/flot/jquery.flot.pie.min.js	(from http://tattek.com/minoral/charts.html)
15:47:18	587649/587649	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Feb%202014%2015:05:50%20GMT	http://tattek.com/minoral/images/carousel/carousel4.jpg	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/images/carousel/carousel4.jpg	(from http://tattek.com/minoral/widgets.html)
15:47:19	346/346	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Mar%202014%2014:47:04%20GMT	http://tattek.com/minoral/images/background.png	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/images/background.png	(from http://tattek.com/minoral/css/TableTools.css)
15:47:19	287/287	---M--	200	added ('OK')	image/gif	date:Fri,%2014%20Feb%202014%2010:59:17%20GMT	http://tattek.com/minoral/js/plugins/superbox/img/close.gif	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/js/plugins/superbox/img/close.gif	(from http://tattek.com/minoral/js/plugins/superbox/css/style.css)
15:47:20	166/166	---M--	200	added ('OK')	image/png	date:Fri,%2014%20Feb%202014%2010:57:22%20GMT	http://tattek.com/minoral/js/plugins/colorbox/css/images/loading_background.png	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/js/plugins/colorbox/css/images/loading_background.png	(from http://tattek.com/minoral/js/plugins/colorbox/css/colorbox.css)
15:47:20	9427/9427	---M--	200	added ('OK')	image/gif	date:Fri,%2014%20Feb%202014%2010:57:22%20GMT	http://tattek.com/minoral/js/plugins/colorbox/css/images/loading.gif	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/js/plugins/colorbox/css/images/loading.gif	(from http://tattek.com/minoral/js/plugins/colorbox/css/colorbox.css)
15:47:20	2033/2033	---M--	200	added ('OK')	image/png	date:Fri,%2014%20Feb%202014%2010:57:22%20GMT	http://tattek.com/minoral/js/plugins/colorbox/css/images/controls.png	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/js/plugins/colorbox/css/images/controls.png	(from http://tattek.com/minoral/js/plugins/colorbox/css/colorbox.css)
15:47:21	341/341	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Mar%202014%2014:47:21%20GMT	http://tattek.com/minoral/css/grabbing.png	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/css/grabbing.b5.delayed	(from http://tattek.com/minoral/css/owl.carousel.css)
15:47:21	343/343	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Mar%202014%2014:47:21%20GMT	http://tattek.com/minoral/css/AjaxLoader.gif	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/css/AjaxLoader.gif	(from http://tattek.com/minoral/css/owl.theme.css)
15:47:22	3897/3897	---M--	200	added ('OK')	image/gif	date:Tue,%2025%20Feb%202014%2019:25:00%20GMT	http://blueimp.github.io/Gallery/img/loading.gif	C:/My%20Web%20Sites/minoral-template/blueimp.github.io/Gallery/img/loading.gif	(from http://blueimp.github.io/Gallery/css/blueimp-gallery.min.css)
15:47:22	2216/2216	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Feb%202014%2019:25:00%20GMT	http://blueimp.github.io/Gallery/img/error.png	C:/My%20Web%20Sites/minoral-template/blueimp.github.io/Gallery/img/error.png	(from http://blueimp.github.io/Gallery/css/blueimp-gallery.min.css)
15:47:22	606/606	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Feb%202014%2019:25:00%20GMT	http://blueimp.github.io/Gallery/img/play-pause.png	C:/My%20Web%20Sites/minoral-template/blueimp.github.io/Gallery/img/play-pause.png	(from http://blueimp.github.io/Gallery/css/blueimp-gallery.min.css)
15:47:23	2811/2811	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Feb%202014%2019:25:00%20GMT	http://blueimp.github.io/Gallery/img/video-play.png	C:/My%20Web%20Sites/minoral-template/blueimp.github.io/Gallery/img/video-play.png	(from http://blueimp.github.io/Gallery/css/blueimp-gallery.min.css)
15:47:23	3323/3323	---M--	200	added ('OK')	image/gif	date:Thu,%2027%20Feb%202014%2015:11:45%20GMT	http://tattek.com/minoral/js/plugins/jquery-file-upload/img/progressbar.gif	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/js/plugins/jquery-file-upload/img/progressbar.gif	(from http://tattek.com/minoral/js/plugins/jquery-file-upload/css/jquery.fileupload-ui.css)
15:47:23	3897/3897	---M--	200	added ('OK')	image/gif	date:Thu,%2027%20Feb%202014%2015:11:45%20GMT	http://tattek.com/minoral/js/plugins/jquery-file-upload/img/loading.gif	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/js/plugins/jquery-file-upload/img/loading.gif	(from http://tattek.com/minoral/js/plugins/jquery-file-upload/css/jquery.fileupload-ui.css)
15:47:44	609301/609301	UR-M--	200	updated ('Partial%20Content')	image/jpeg	date:Thu,%2027%20Feb%202014%2015:05:22%20GMT	http://tattek.com/minoral/images/carousel/carousel1.jpg	C:/My%20Web%20Sites/minoral-template/tattek.com/minoral/images/carousel/carousel1.jpg	(from http://tattek.com/minoral/timeline.html)
